qkey,category,unit,description,claimed_value_tex,tex_lines,reproducibility
run_v35k_null_perm_time_min,hardware-dependent,min,Expected runtime per permutation of the 35K null model (~30-60 min on 8x H200).,log:~30-60 min per permutation on 8× H200,applications/alphafold/deploy/run_null_model_35k.sh:10,hardware
run_v35k_null_support,method-parameter,fraction,SUPPORT default of run_null_model_35k.sh (0.00001 = 0.001%).,log:0.00001,applications/alphafold/deploy/run_null_model_35k.sh:15,setup
run_v35k_null_seed,method-parameter,seed,Random seed of the 35K null-model script (42).,log:42,applications/alphafold/deploy/run_null_model_35k.sh:50,setup
run_v35k_transactions_gb,deterministic,GB,Size of transactions_35k.parquet (~2.3 GB) per deploy_project_milky_way.sh.,log:~2.3 GB,applications/alphafold/deploy/deploy_project_milky_way.sh:128,rerun
run_v35k_bitvec_gb,deterministic,GB,"Bitvector matrix size of the 35K campaign (~478 GB, row-split across N x H200).",log:~478 GB,applications/alphafold/deploy/deploy_project_milky_way.sh:357,derived
hw_vast_shm_tb,hardware-dependent,TB,/dev/shm tmpfs size on the vast.ai H200 box (~1 TB).,log:~1TB,applications/alphafold/deploy/deploy_project_milky_way.sh:427,setup
run_v35k_max_length,method-parameter,K,"--max-length 8 of the 35K campaign's mining command in deploy_project_milky_way.sh (the cap behind its 'K=1--8'); the same row states --support 0.00001, --use-gpu and --n-gpus 8.",log:--support 0.00001 --max-length 8 --use-gpu --n-gpus 8,applications/alphafold/deploy/deploy_project_milky_way.sh:472,setup
doc_pipeline_raw_features_35k,deterministic,features,postprocess_tx.py docstring: the raw 35K-pipeline TSV from build_tx has 118K features at min_count=8 before postprocessing.,log:118K features at min_count=8,applications/alphafold/pipeline/postprocess_tx.py:5,setup
doc_pipeline_postprocess_min_count,method-parameter,proteins,--min-count default of postprocess_tx.py (3423).,log:3423,applications/alphafold/pipeline/postprocess_tx.py:183,setup
doc_pipeline_extract_defaults,method-parameter,params,"run_extract defaults in pipeline_214m.py: top_pfam=200, top_go=200, min_plddt=50.0 (the paper's run used 500 / 500).",log:top_pfam=200; top_go=200; min_plddt=50.0,applications/alphafold/pipeline/pipeline_214m.py:290,setup
doc_pipeline_frac_high_bins,method-parameter,bins,"frac_high binning in extract_features.py: pLDDT >90 -> 1.0, >70 -> 0.5, else 0.1.",log:pLDDT >90 → 1.0; >70 → 0.5; else 0.1,applications/alphafold/pipeline/extract_features.py:187,setup
run_power_son_chunk_size,method-parameter,transactions,"--chunk-size default of experiment_direct_vs_son.py for the SON path (40,000,000).","log:40,000,000",applications/alphafold/experiments/experiment_direct_vs_son.py:49,setup
run_power_son_local_support_factor,method-parameter,x,--local-support-factor default of the SON path in experiment_direct_vs_son.py (0.9).,log:0.9,applications/alphafold/experiments/experiment_direct_vs_son.py:53,setup
doc_pipeline_run_mining_support_default,method-parameter,fraction,--support default of run_mining.py (0.01).,log:0.01,applications/alphafold/pipeline/run_mining.py:193,setup
doc_pipeline_run_mining_max_length_default,method-parameter,K,--max-length default of run_mining.py (4).,log:4,applications/alphafold/pipeline/run_mining.py:195,setup
doc_pipeline_run_mining_baseline_runs_default,method-parameter,runs,--baseline-runs default of run_mining.py (5).,log:5,applications/alphafold/pipeline/run_mining.py:203,setup
doc_readme_rust_tier_speedup,hardware-dependent,x,"README claim: Rust tier (SIMD-vectorised CSR support counting, AVX2/AVX-512) 80-110x speedup.",log:80--110x,README.md:13,hardware
hw_max_tested_gpus,hardware-dependent,GPUs,README claim: multi-GPU support tested up to 8x H200.,log:8x H200,README.md:205,setup
doc_readme_cpu_stream1b_transactions,method-parameter,transactions,"README billion-scale CPU streaming benchmark: 1,000,000,000 transactions.","log:1,000,000,000",README.md:236,setup
doc_readme_cpu_stream1b_time_min,hardware-dependent,min,README billion-scale CPU streaming benchmark: 25.9 minutes.,log:25.9 minutes,README.md:237,hardware
doc_readme_cpu_stream1b_throughput_tx_s,hardware-dependent,tx/s,"README billion-scale CPU streaming benchmark: 643,139 tx/s.","log:643,139 tx/sec",README.md:238,hardware
doc_readme_cpu_stream1b_peak_memory_gb,hardware-dependent,GB,README billion-scale CPU streaming benchmark: 14.76 GB peak memory.,log:14.76 GB,README.md:239,hardware
doc_readme_cpu_stream1b_itemsets,deterministic,itemsets,README billion-scale CPU streaming benchmark: 326 itemsets found.,log:326,README.md:240,rerun
doc_readme_cpu_stream1b_hardware,hardware-dependent,hardware,"README billion-scale CPU streaming benchmark hardware: Intel Core Ultra 9 275HX (24 cores), 134 GB RAM.","log:Intel Core Ultra 9 275HX (24 cores), 134 GB RAM",README.md:241,setup
doc_readme_ea_819k_transactions,method-parameter,transactions,"README efficient-apriori comparison, dataset A: 819K transactions.",log:819K transactions,README.md:243,setup
doc_readme_ea_system,hardware-dependent,system,"README efficient-apriori comparison system: AMD Ryzen 5 4600G (12 cores), 30 GB RAM, CPython 3.14 free-threading, Polars 1.37, MKL sparse.","log:AMD Ryzen 5 4600G (12 cores), 30 GB RAM, CPython 3.14 free-threading, Polars 1.37, MKL sparse",README.md:245,setup
doc_readme_ea_819k_s0p005,hardware-dependent,support; itemsets; s / MB; s / MB; x,"README efficient-apriori vs et-miner table row (819K transactions, support 0.005): itemsets, efficient-apriori time/memory, et-miner time/memory, speedup.",log:0.005; 9; 1.21s / 641 MB; 0.24s / 329 MB; 5.0x,README.md:249,hardware
doc_readme_ea_819k_s0p001,hardware-dependent,support; itemsets; s / MB; s / MB; x,"README efficient-apriori vs et-miner table row (819K transactions, support 0.001): itemsets, efficient-apriori time/memory, et-miner time/memory, speedup.",log:0.001; 326; 3.5s / 644 MB; 2.15s / 475 MB; 1.6x,README.md:250,hardware
doc_readme_ea_819k_s0p0005,hardware-dependent,support; itemsets; s / MB; s / MB; x,"README efficient-apriori vs et-miner table row (819K transactions, support 0.0005): itemsets, efficient-apriori time/memory, et-miner time/memory, speedup.","log:0.0005; 1,151; 16.0s / 691 MB; 6.2s / 1113 MB; 2.6x",README.md:251,hardware
doc_readme_ea_819k_s0p0001,hardware-dependent,support; itemsets; s / MB; s / MB; x,"README efficient-apriori vs et-miner table row (819K transactions, support 0.0001): itemsets, efficient-apriori time/memory, et-miner time/memory, speedup.","log:0.0001; 11,159; 214.2s / 2693 MB; 179.9s / 9186 MB; 1.2x",README.md:252,hardware
doc_readme_ea_2p5m_transactions,method-parameter,transactions,"README efficient-apriori comparison, dataset B: 2.5M transactions.",log:2.5M transactions,README.md:254,setup
doc_readme_ea_2p5m_s0p005,hardware-dependent,support; itemsets; s / MB; s / MB; x,"README efficient-apriori vs et-miner table row (2.5M transactions, support 0.005): itemsets, efficient-apriori time/memory, et-miner time/memory, speedup.",log:0.005; 9; 3.9s / 1663 MB; 0.37s / 539 MB; 10.5x,README.md:258,hardware
doc_readme_ea_2p5m_s0p001,hardware-dependent,support; itemsets; s / MB; s / MB; x,"README efficient-apriori vs et-miner table row (2.5M transactions, support 0.001): itemsets, efficient-apriori time/memory, et-miner time/memory, speedup.",log:0.001; 336; 12.0s / 1671 MB; 3.5s / 1476 MB; 3.4x,README.md:259,hardware
doc_readme_ea_2p5m_s0p0005,hardware-dependent,support; itemsets; s / MB; s / MB; x,"README efficient-apriori vs et-miner table row (2.5M transactions, support 0.0005): itemsets, efficient-apriori time/memory, et-miner time/memory, speedup.","log:0.0005; 1,153; 53.7s / 1704 MB; 12.1s / 2369 MB; 4.4x",README.md:260,hardware
doc_readme_ea_2p5m_s0p0001,hardware-dependent,support; itemsets; s / MB; s / MB; x,"README efficient-apriori vs et-miner table row (2.5M transactions, support 0.0001): itemsets, efficient-apriori time/memory, et-miner time/memory, speedup.","log:0.0001; 10,894; 589.4s / 3758 MB; 262.7s / 12163 MB; 2.2x",README.md:261,hardware
doc_bench_readme_shm_size,method-parameter,GB,bench/README requirement: --shm-size >= 2 GB.,log:≥ 2 GB,bench/README.md:15,setup
doc_bench_readme_box_requirements,method-parameter,GB,"bench/README box requirements: disk >= 40 GB, host RAM >= 32 GB.",log:Disk ≥ 40 GB; host RAM ≥ 32 GB,bench/README.md:20,setup
doc_bench_readme_setup_duration,hardware-dependent,min,bench/README expected duration of setup_box.sh (~10 min).,log:~10 min,bench/README.md:30,hardware
doc_bench_readme_smoke_duration,hardware-dependent,min,bench/README expected duration of run_smoke.sh (~30-60 min).,log:~30-60 min,bench/README.md:31,hardware
doc_bench_readme_full_duration,hardware-dependent,h,bench/README expected duration of run_full.sh (~2-4 h).,log:~2-4 h,bench/README.md:33,hardware
